genes,tair_symbol,description,log2FoldChange,padj,uniprotswissprot,external_gene_name,external_gene_source,batchcorr,refgroup,logFC_scheible2004,Padj_scheible2004,logFC_nguyen2017,Padj_nguyen2017,notes,qPCR_gene
AT1G19670,ATCLH1,Chlorophyllase-1 [Source:UniProtKB/Swiss-Prot;Acc:O22527],1.059091512,0.01423272,O22527,CLH1,UniProtKB Gene Name,p,en2,NA,NA,NA,NA,,
AT1G28330,DYL1,Dormancy-associated protein 1 [Source:UniProtKB/Swiss-Prot;Acc:B9DGG8],1.028316116,1.00214E-05,,DRM1,UniProtKB Gene Name,r,em2,NA,NA,NA,NA,,
AT5G65207,,Uncharacterized protein At5g65207 [Source:UniProtKB/TrEMBL;Acc:Q8RXW8],1.033537656,0.005514527,,,,r,em2,NA,NA,1.039,0.0024,,
AT1G59940,ARR3,response regulator 3 [Source:TAIR;Acc:AT1G59940],1.061196047,0.034700684,,ARR3,TAIR Gene Name,p,nm24,0.447731788374413,0.00448779259382231,NA,NA,,
AT3G18773,,RING-H2 finger protein ATL77 [Source:UniProtKB/Swiss-Prot;Acc:Q9LS99],1.033878326,2.82112E-06,Q9LS99,ATL77,UniProtKB Gene Name,p,em2,NA,NA,NA,NA,,
AT1G02730,ATCSLD5,Cellulose synthase-like protein D5 [Source:UniProtKB/Swiss-Prot;Acc:Q9SRW9],1.065049978,0.024153233,Q9SRW9,CSLD5,UniProtKB Gene Name,p,en24,-1.17205413002278,3.53953659722032e-05,NA,NA,,
AT5G06320,NHL3,NHL3 [Source:UniProtKB/TrEMBL;Acc:A0A178UB58],1.06576073,0.000280171,Q9FNH6,NHL3,UniProtKB Gene Name,p,em24,1.39815125102091,9.88428857841983e-08,NA,NA,,
AT1G23390,,F-box/Kelch repeat-containing F-box family protein [Source:UniProtKB/TrEMBL;Acc:C4PVQ8],1.034783025,1.39138E-08,Q9LDE3,,,r,em2,-1.24351634276115,4.89881217273238e-05,NA,NA,,
AT4G39675,,At4g39675 [Source:UniProtKB/TrEMBL;Acc:Q8LEP7],1.035021758,0.014212631,,,,r,em2,-1.26694872490477,6.29788432165823e-07,0.771,0.0013,,
AT5G51830,,Probable fructokinase-7 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLH8],1.073838474,0.029192495,Q9FLH8,,,p,en24,1.24801991833324,3.94990482303496e-08,1.389,0.00017,,
AT5G67450,AZF1,ZF1 [Source:UniProtKB/TrEMBL;Acc:A0A178UTI6],1.074420939,0.042514362,Q9SSW1,AZF1,UniProtKB Gene Name,p,em24,1.71141242145201,1.8652423705373e-07,NA,NA,,
AT2G26530,AR781,AR781 [Source:UniProtKB/TrEMBL;Acc:A0A178VPT1],1.079191727,0.000696849,,AR781,TAIR Gene Name,p,em24,0.826728281629683,1.4645539524889e-05,NA,NA,,
AT4G03510,RMA1,E3 ubiquitin-protein ligase RMA1 [Source:UniProtKB/Swiss-Prot;Acc:O64425],1.040986951,4.13595E-05,O64425,RMA1,UniProtKB Gene Name,p,em2,-0.399472591339546,0.0145667780888519,NA,NA,,
AT1G71030,ATMYBL2,At1g71030/F23N20_2 [Source:UniProtKB/TrEMBL;Acc:Q9C9A5],1.046833412,5.14086E-12,,ATMYBL2,TAIR Gene Name,r,em2,-0.835296133871686,5.27712310367743e-05,NA,NA,,
AT4G37608,,Uncharacterized protein AT4g37600 [Source:UniProtKB/TrEMBL;Acc:Q9SZF3],1.088128998,0.048957731,,,,p,en6,NA,NA,NA,NA,,
AT2G15890,MEE14,CCG-binding protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9XIM0],1.050820051,9.3394E-11,,MEE14,UniProtKB Gene Name,r,em2,-1.87123783548916,9.95427725059487e-06,NA,NA,,
AT3G23480,,Cyclopropane-fatty-acyl-phospholipid synthase [Source:UniProtKB/TrEMBL;Acc:F4J434],1.051650506,0.033024615,,,,p,em2,0.732058287652967,0.0112963622599245,NA,NA,,
AT2G30020,,PP2C-type phosphatase AP2C1 [Source:UniProtKB/TrEMBL;Acc:F6LPR5],1.092052634,0.00962487,O80871,,,p,en24,NA,NA,NA,NA,,
AT2G23810,TET8,TET8 [Source:UniProtKB/TrEMBL;Acc:A0A178VYI5],1.095485816,6.59627E-06,Q8S8Q6,TET8,UniProtKB Gene Name,p,em24,1.48038531573454,2.03207796482198e-08,NA,NA,,
AT2G40000,HSPRO2,Nematode resistance protein-like HSPRO2 [Source:UniProtKB/Swiss-Prot;Acc:O04203],1.0538082,0.039482829,O04203,HSPRO2,UniProtKB Gene Name,p,em2,NA,NA,NA,NA,,
AT1G80920,J8,"Chaperone protein dnaJ 8, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SAG8]",1.059691772,0.001892527,Q9SAG8,ATJ8,UniProtKB Gene Name,p,em2,-0.876617919458693,3.37069812788628e-06,NA,NA,,
AT4G03510,RMA1,E3 ubiquitin-protein ligase RMA1 [Source:UniProtKB/Swiss-Prot;Acc:O64425],1.059849156,1.03777E-08,O64425,RMA1,UniProtKB Gene Name,r,em2,-0.399472591339546,0.0145667780888519,NA,NA,,
AT2G38470,WRKY33,WRKY33 [Source:UniProtKB/TrEMBL;Acc:A0A384L4W4],1.099935711,7.75361E-05,Q8S8P5,WRKY33,UniProtKB Gene Name,p,em24,1.83009870583087,4.18437514465665e-08,0.714,0.008,,
AT2G32030,,Acyl-CoA N-acyltransferases (NAT) superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q9SKZ6],1.100229367,0.011410979,,,,p,em24,1.0500189989527,5.24620961567313e-05,1.171,3e-04,,
AT4G27410,RD26,NAC (No Apical Meristem) domain transcriptional regulator superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JIU9],1.101026684,1.07506E-06,Q93VY3,RD26,TAIR Gene Name,p,en2,NA,NA,NA,NA,,
AT2G05540,,At2g05540/T20G20.11 [Source:UniProtKB/TrEMBL;Acc:Q9SL13],1.064283439,9.89274E-09,,,,r,em2,-1.4544008694074,9.48201366106892e-06,NA,NA,,
AT5G44260,,Zinc finger CCCH domain-containing protein 61 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKW2],1.068947006,0.011623198,Q9FKW2,TZF5,UniProtKB Gene Name,r,em2,NA,NA,NA,NA,,
AT3G61060,AtPP2-A13,Phloem protein 2-A13 [Source:UniProtKB/TrEMBL;Acc:F4JD33],1.07127724,4.50196E-06,,AtPP2-A13,TAIR Gene Name,r,em2,-0.614655435538657,0.007008761941753,NA,NA,,
AT1G49840,,Glutamyl-tRNA (Gln) amidotransferase subunit A (DUF620) [Source:UniProtKB/TrEMBL;Acc:Q9C6D0],1.10585955,0.007393157,,,,p,en24,NA,NA,NA,NA,,
AT2G25900,ATCTH,Zinc finger CCCH domain-containing protein 23 [Source:UniProtKB/Swiss-Prot;Acc:O82307],1.083289455,6.37929E-07,O82307,ATCTH,TAIR Gene Name,p,em2,-1.43222393106761,1.11316209792297e-06,NA,NA,,
ATCG00340,PSAB,Photosystem I P700 chlorophyll a apoprotein A2 [Source:UniProtKB/TrEMBL;Acc:A0A1B1W4U2],1.114821491,0.016598063,P56767,PSAB,UniProtKB Gene Name,p,em24,-1.297688036002,0.00107072980747686,NA,NA,,
AT4G37608,,Uncharacterized protein AT4g37600 [Source:UniProtKB/TrEMBL;Acc:Q9SZF3],1.086744302,0.003796278,,,,r,em2,NA,NA,NA,NA,,
AT1G80440,,F-box/kelch-repeat protein At1g80440 [Source:UniProtKB/Swiss-Prot;Acc:Q9M8L2],1.123779703,0.013544253,Q9M8L2,,,p,em24,-1.08784531158447,1.78978765381198e-05,NA,NA,,
AT4G24370,,Uncharacterized protein At4g24370 [Source:UniProtKB/TrEMBL;Acc:Q9STV7],1.124245036,0.000864103,,,,p,en2,NA,NA,NA,NA,,
AT2G22980,SCPL13,Serine carboxypeptidase-like 13 [Source:UniProtKB/TrEMBL;Acc:A8MQS0],1.125958156,0.039941156,,SCPL13,TAIR Gene Name,p,en6,-1.54233404011972,1.82563220107096e-05,NA,NA,,
AT1G80920,J8,"Chaperone protein dnaJ 8, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SAG8]",1.089268513,1.12322E-10,Q9SAG8,ATJ8,UniProtKB Gene Name,r,em2,-0.876617919458693,3.37069812788628e-06,NA,NA,,
AT2G38470,WRKY33,WRKY33 [Source:UniProtKB/TrEMBL;Acc:A0A384L4W4],1.12669778,0.043840478,Q8S8P5,WRKY33,UniProtKB Gene Name,p,en24,1.83009870583087,4.18437514465665e-08,0.714,0.008,,
AT2G15960,,Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q9XIM6],1.126791512,0.020731444,,,,p,en2,-1.02175299146337,4.02734927055257e-05,NA,NA,,
ATCG01120,RPS15,"30S ribosomal protein S15, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P56805]",1.12914025,0.029592193,P56805,RPS15,UniProtKB Gene Name,p,em24,-0.433214087689592,0.00818815425596438,NA,NA,,
AT3G15210,ATERF-4,Ethylene-responsive transcription factor 4 [Source:UniProtKB/Swiss-Prot;Acc:O80340],1.129666417,0.000643317,O80340,ERF4,UniProtKB Gene Name,p,em24,0.548099854618823,0.000232424802832484,NA,NA,,
AT2G15890,MEE14,CCG-binding protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9XIM0],1.089977088,0.000142867,,MEE14,UniProtKB Gene Name,p,em2,-1.87123783548916,9.95427725059487e-06,NA,NA,,
AT3G57450,,At3g57450 [Source:UniProtKB/TrEMBL;Acc:Q9SCM7],1.134444827,0.006226999,,,,p,em24,NA,NA,NA,NA,,
AT2G25200,,At2g25200 [Source:UniProtKB/TrEMBL;Acc:Q9SIS2],1.095727605,0.049488239,,,,r,em2,-0.87184401512955,2.87193190786738e-05,NA,NA,,
AT1G73540,atnudt21,"Nudix hydrolase 21, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8VY81]",1.13887144,0.000619401,Q8VY81,NUDT21,UniProtKB Gene Name,p,en6,NA,NA,NA,NA,,
AT2G26530,AR781,AR781 [Source:UniProtKB/TrEMBL;Acc:A0A178VPT1],1.139143474,0.042310133,,AR781,TAIR Gene Name,p,en6,0.826728281629683,1.4645539524889e-05,NA,NA,,
AT5G61440,ACHT5,"Thioredoxin-like 1-2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9XFI1]",1.141018827,0.018820366,Q9XFI1,ACHT5,TAIR Gene Name,p,en6,-1.36836048290396,2.4745743140959e-07,NA,NA,,
AT3G16720,ATL2,RING-H2 finger protein ATL2 [Source:UniProtKB/Swiss-Prot;Acc:Q8L9T5],1.141848563,7.75361E-05,Q8L9T5,ATL2,UniProtKB Gene Name,p,em24,0.816989627803614,6.85414428138072e-06,NA,NA,,
AT1G80440,,F-box/kelch-repeat protein At1g80440 [Source:UniProtKB/Swiss-Prot;Acc:Q9M8L2],1.142736824,0.003177619,Q9M8L2,,,r,en2,-1.08784531158447,1.78978765381198e-05,NA,NA,,
AT5G55970,,RING/U-box superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q8LES9],1.143823744,0.001051416,,,,p,en6,0.480976949416094,0.00558620326711561,NA,NA,,
AT1G66230,MYB20,Transcription factor MYB20 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7U7],1.097002541,0.014130051,Q9C7U7,MYB20,TAIR Gene Name,r,em2,-1.12309913628574,3.7778352477641e-06,NA,NA,,
AT1G25560,TEM1,AP2/ERF and B3 domain-containing transcription repressor TEM1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C6M5],1.098769965,0.04313683,Q9C6M5,TEM1,UniProtKB Gene Name,r+p,em2,0.430593729171501,0.00137919956071089,NA,NA,,
AT4G02270,RHS13,At4g02270 [Source:UniProtKB/TrEMBL;Acc:O81417],1.148322739,0.037941735,,RHS13,TAIR Gene Name,p,em24,0.998233020707269,0.00264811104306755,NA,NA,,
AT4G29690,,Alkaline-phosphatase-like family protein [Source:UniProtKB/TrEMBL;Acc:Q9SU82],1.151939678,0.029686958,,,,p,em24,-0.409911244648108,0.012892227336061,NA,NA,,
AT5G17350,,Uncharacterized protein At5g17350 [Source:UniProtKB/TrEMBL;Acc:Q9LF49],1.152692049,0.01422104,,,,p,em24,NA,NA,NA,NA,,
AT3G04640,,At3g04640 [Source:UniProtKB/TrEMBL;Acc:Q9SR10],1.154340901,0.006172957,,,,p,em24,0.657547297843303,0.000163156993306725,NA,NA,,
AT1G80440,,F-box/kelch-repeat protein At1g80440 [Source:UniProtKB/Swiss-Prot;Acc:Q9M8L2],1.10546751,1.13816E-07,Q9M8L2,,,r,em2,-1.08784531158447,1.78978765381198e-05,NA,NA,,
AT1G49200,,RING-H2 finger protein ATL75 [Source:UniProtKB/Swiss-Prot;Acc:Q94BY6],1.105519813,0.019873166,Q94BY6,ATL75,UniProtKB Gene Name,p,em2,-1.78224713497334,1.09810550340298e-07,NA,NA,,
AT5G24316,,Proline-rich family protein [Source:UniProtKB/TrEMBL;Acc:Q8L8V7],1.105629316,0.033024615,,,,p,em2,NA,NA,NA,NA,,
AT5G36180,scpl1,Serine carboxypeptidase-like 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWJ6],1.162337487,0.022198576,,SCPL1,UniProtKB Gene Name,p,nm24,NA,NA,NA,NA,,
AT2G18700,ATTPS11,"Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 11 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZV48]",1.162608057,0.018485857,Q9ZV48,TPS11,UniProtKB Gene Name,p,en6,-0.780419153508224,0.000119599991252673,NA,NA,,
AT5G26920,CBP60G,Calmodulin-binding protein 60 G [Source:UniProtKB/Swiss-Prot;Acc:F4K2R6],1.165505775,0.015297578,,CBP60G,UniProtKB Gene Name,p,em24,2.78519321741317,1.50574667320398e-07,NA,NA,,
AT1G32640,ATMYC2,ZBF1 [Source:UniProtKB/TrEMBL;Acc:A0A178W7C3],1.168615947,5.24436E-06,Q39204,MYC2,UniProtKB Gene Name,p,em24,0.303825726216175,0.0382889092127303,NA,NA,,
ATCG00490,RBCL,Ribulose bisphosphate carboxylase large chain [Source:UniProtKB/Swiss-Prot;Acc:O03042],1.170793906,0.012119278,O03042,RBCL,UniProtKB Gene Name,p,em24,-0.911464477207152,1.87087482421289e-06,NA,NA,,
AT1G27770,ACA1,Calcium-transporting ATPase [Source:UniProtKB/TrEMBL;Acc:A0A178WD16],1.17564871,0.000262939,,ACA1,UniProtKB Gene Name,p,en24,0.979507898279787,3.85589214738602e-06,NA,NA,,
AT2G20670,,Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q9SIU5],1.177766811,0.001569025,,,,r,en2,-2.12280771474225,1.47961286212783e-07,NA,NA,,
AT2G40140,CZF1,Zinc finger CCCH domain-containing protein 29 [Source:UniProtKB/Swiss-Prot;Acc:Q9XEE6],1.177876533,6.99057E-13,Q9XEE6,CZF1,TAIR Gene Name,p,em24,1.15962240531305,2.27272564077074e-07,NA,NA,,
AT2G19810,,TZF2 [Source:UniProtKB/TrEMBL;Acc:A0A178VX61],1.180608306,0.022171581,O82199,,,p,em24,0.67671917952507,6.37730447289099e-05,0.7,0.012,,
AT4G29780,,Nuclease [Source:UniProtKB/TrEMBL;Acc:Q84J48],1.182934852,0.020831775,,,,p,en6,NA,NA,NA,NA,,
AT5G21940,,At5g21940 [Source:UniProtKB/TrEMBL;Acc:Q9C593],1.185338801,0.019266491,,,,p,en6,NA,NA,NA,NA,,
AT1G70700,TIFY7,TIFY7 [Source:UniProtKB/TrEMBL;Acc:A0A178WMP7],1.18557881,2.15328E-05,,JAZ9,TAIR Gene Name,p,en2,-1.20987113378204,0.0003542592334558,NA,NA,,
AT4G27657,,At4g27657 [Source:UniProtKB/TrEMBL;Acc:Q8LF18],1.186444814,0.043657712,,,,p,em24,NA,NA,NA,NA,,
AT5G24420,PGL5,Probable 6-phosphogluconolactonase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q8LEV7],1.108774663,0.025819383,Q8LEV7,PGL5,TAIR Gene Name,p,em2,-0.795221288190873,8.6125856312907e-05,NA,NA,,
AT1G66230,MYB20,Transcription factor MYB20 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7U7],1.115941033,0.018453221,Q9C7U7,MYB20,TAIR Gene Name,p,em2,-1.12309913628574,3.7778352477641e-06,NA,NA,,
AT3G18773,,RING-H2 finger protein ATL77 [Source:UniProtKB/Swiss-Prot;Acc:Q9LS99],1.194179572,0.000644667,Q9LS99,ATL77,UniProtKB Gene Name,p,en2,NA,NA,NA,NA,,
AT5G47220,ATERF2,ERF2 [Source:UniProtKB/TrEMBL;Acc:A0A178UCP3],1.199051038,0.004360391,O80338,ERF2,UniProtKB Gene Name,p,em24,0.731562348806148,0.000243168928310434,NA,NA,,
AT3G55230,,Dirigent protein 24 [Source:UniProtKB/Swiss-Prot;Acc:Q9M3C8],1.207647362,0.016462791,Q9M3C8,DIR24,UniProtKB Gene Name,p,em24,NA,NA,NA,NA,,
AT4G23180,CRK10,Cysteine-rich receptor-like protein kinase 10 [Source:UniProtKB/Swiss-Prot;Acc:Q8GYA4],1.21127432,0.032861262,Q8GYA4,CRK10,UniProtKB Gene Name,p,en24,0.986644710120563,1.09793369171492e-05,NA,NA,,
AT2G20670,,Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q9SIU5],1.126508464,8.30215E-07,,,,r,em2,-2.12280771474225,1.47961286212783e-07,NA,NA,,
AT1G73540,atnudt21,"Nudix hydrolase 21, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q8VY81]",1.215341367,0.002044533,Q8VY81,NUDT21,UniProtKB Gene Name,p,em24,NA,NA,NA,NA,,
AT1G23710,,At1g23710 [Source:UniProtKB/TrEMBL;Acc:Q9ZUC4],1.215942164,0.00238412,,,,p,em24,0.8644741935406,1.90074324066193e-05,1.16,8.8e-05,,
AT2G05510,,At2g05510 [Source:UniProtKB/TrEMBL;Acc:Q9SL16],1.129810875,0.001313985,,,,r+p,em2,-0.959929475394304,4.77428149354461e-06,1.034,0.0051,,
AT1G80440,,F-box/kelch-repeat protein At1g80440 [Source:UniProtKB/Swiss-Prot;Acc:Q9M8L2],1.220710999,0.001559516,Q9M8L2,,,p,en2,-1.08784531158447,1.78978765381198e-05,NA,NA,,
AT5G63160,BT1,BTB/POZ and TAZ domain-containing protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FMK7],1.222119231,0.020334396,Q9FMK7,BT1,UniProtKB Gene Name,p,en6,NA,NA,NA,NA,,
AT4G27410,RD26,NAC (No Apical Meristem) domain transcriptional regulator superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JIU9],1.135111142,2.09289E-06,Q93VY3,RD26,TAIR Gene Name,r,em2,NA,NA,NA,NA,,
AT5G45340,CYP707A3,Abscisic acid 8'-hydroxylase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9FH76],1.223835578,0.017424505,,CYP707A3,UniProtKB Gene Name,p,em24,NA,NA,1.166,9.2e-05,,
AT2G25900,ATCTH,Zinc finger CCCH domain-containing protein 23 [Source:UniProtKB/Swiss-Prot;Acc:O82307],1.22571475,1.93405E-06,O82307,ATCTH,TAIR Gene Name,p,en2,-1.43222393106761,1.11316209792297e-06,NA,NA,,
ATCG00020,PSBA,Photosystem II protein D1 [Source:UniProtKB/Swiss-Prot;Acc:P83755],1.229012617,0.006565381,P83755,PSBA,UniProtKB Gene Name,p,em24,NA,NA,NA,NA,,
AT5G12940,,Leucine-rich repeat (LRR) family protein [Source:UniProtKB/TrEMBL;Acc:Q9LXU5],1.229908186,1.62238E-06,,,,p,em24,0.366086511234427,0.00183803622013254,NA,NA,,
AT1G72940,,At1g72940/F3N23_14 [Source:UniProtKB/TrEMBL;Acc:Q9SSN2],1.231051434,0.000255357,,,,p,em24,1.27489691152811,1.60217935967652e-06,1.098,0.0026,,
AT5G22920,,E3 ubiquitin-protein ligase RZFP34 [Source:UniProtKB/Swiss-Prot;Acc:Q9FFB6],1.236990094,0.037247666,Q9FFB6,RZPF34,UniProtKB Gene Name,p,en6,-3.75241174898541,9.72953079370769e-06,NA,NA,,
AT5G20230,ATBCB,SAG14 [Source:UniProtKB/TrEMBL;Acc:A0A178UM84],1.238889228,0.011410915,Q07488,BCB,UniProtKB Gene Name,p,em24,NA,NA,0.837,0.0083,,
AT4G24350,,Phosphorylase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q94K59],1.245413004,0.000619401,,,,p,en6,-0.770819747553396,1.81357454601336e-05,NA,NA,,
AT1G18740,,At1g18740/F6A14_15 [Source:UniProtKB/TrEMBL;Acc:Q9M9U5],1.246911356,0.000798939,,,,p,em24,0.283621683867282,0.0188870766855859,NA,NA,,
AT1G72520,LOX4,"Lipoxygenase 4, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FNX8]",1.249096637,0.00238412,Q9FNX8,LOX4,UniProtKB Gene Name,p,em24,1.03337546003421,2.26508891376621e-05,NA,NA,,
AT2G41410,,Probable calcium-binding protein CML35 [Source:UniProtKB/Swiss-Prot;Acc:P30188],1.251910753,0.032861262,P30188,CML35,UniProtKB Gene Name,p,en24,1.39010301967044,6.85037759202775e-09,NA,NA,,
AT2G28780,,p-hydroxybenzoic acid efflux pump subunit [Source:UniProtKB/TrEMBL;Acc:Q84W96],1.144369665,0.002884253,,,,p,em2,1.55750444733419,6.94963650577722e-06,NA,NA,,
AT1G28330,DYL1,Dormancy-associated protein 1 [Source:UniProtKB/Swiss-Prot;Acc:B9DGG8],1.145952272,0.00095787,,DRM1,UniProtKB Gene Name,p,em2,NA,NA,NA,NA,,
AT4G17500,ATERF-1,Ethylene-responsive transcription factor 1A [Source:UniProtKB/Swiss-Prot;Acc:O80337],1.2545575,5.24436E-06,O80337,ERF1A,UniProtKB Gene Name,p,em24,0.928898995124968,3.8388191880355e-05,NA,NA,,
AT2G42850,CYP718,CYP718 [Source:UniProtKB/TrEMBL;Acc:A0A178VUF2],1.259915174,0.022198576,,CYP718,TAIR Gene Name,p,nm24,-0.558786771999811,0.00141056840027201,NA,NA,,
AT1G19530,,DNA polymerase epsilon catalytic subunit A [Source:UniProtKB/TrEMBL;Acc:Q93WK6],1.261479671,0.043343936,,,,r,nm2,NA,NA,2.884,0.00048,,
AT1G02610,,RING/FYVE/PHD zinc finger superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4HXK4],1.263526341,0.032593748,,,,p,em24,NA,NA,NA,NA,,
AT4G36500,,Uncharacterized protein At4g36500 [Source:UniProtKB/TrEMBL;Acc:O23231],1.26647816,7.75361E-05,,,,p,em24,0.80218165142847,2.61325356634969e-05,NA,NA,,
AT2G37678,FHY1,Protein FAR-RED ELONGATED HYPOCOTYL 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8S4Q6],1.15573623,0.001200772,,FHY1,UniProtKB Gene Name,p,em2,NA,NA,NA,NA,,
AT5G61600,ERF104,Ethylene-responsive transcription factor ERF104 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKG1],1.269768528,0.002753427,Q9FKG1,ERF104,UniProtKB Gene Name,p,em24,0.732548717571763,0.000149900020417995,0.701,0.0072,,
AT1G73500,ATMKK9,Mitogen-activated protein kinase kinase 9 [Source:UniProtKB/Swiss-Prot;Acc:Q9FX43],1.275403265,0.000927571,Q9FX43,MKK9,UniProtKB Gene Name,p,em24,1.11913247818988,2.5985573935277e-06,1.828,8.3e-05,,
AT4G18880,AT-HSFA4A,HSF A4A [Source:UniProtKB/TrEMBL;Acc:A0A178UUP9],1.277198673,0.011490663,O49403,HSFA4A,UniProtKB Gene Name,p,en24,1.43958343147889,6.66305987250042e-08,1.297,0.0014,,
AT1G21130,,Indole glucosinolate O-methyltransferase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q9LPU8],1.280112864,0.021024355,,IGMT4,UniProtKB Gene Name,r,em24,NA,NA,NA,NA,,
AT5G51190,,Ethylene-responsive transcription factor ERF105 [Source:UniProtKB/Swiss-Prot;Acc:Q8VY90],1.292498472,0.000658244,Q8VY90,ERF105,UniProtKB Gene Name,p,em24,0.94631250865001,1.20303757968088e-05,NA,NA,,
AT3G59080,,AT3g59080/F17J16_130 [Source:UniProtKB/TrEMBL;Acc:Q9LYS8],1.293692137,0.046197619,,,,p,en24,NA,NA,NA,NA,,
AT1G25400,,At1g25400 [Source:UniProtKB/TrEMBL;Acc:Q9C6L0],1.301687687,0.031819488,,,,p,en6,0.971694306209326,6.06418296477274e-06,NA,NA,,
AT3G28340,GATL10,Hexosyltransferase (Fragment) [Source:UniProtKB/TrEMBL;Acc:W8QNM3],1.310708144,0.001556855,Q9LHD2,GATL10,UniProtKB Gene Name,p,em24,0.696269272171722,0.000369166463552001,NA,NA,,
AT5G62340,,At5g62340 [Source:UniProtKB/TrEMBL;Acc:Q9LVA5],1.316275556,0.005922735,,,,p,em24,-1.24862107767526,1.89318632677127e-06,NA,NA,,
AT4G35630,PSAT,"Phosphoserine aminotransferase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q96255]",1.319633449,0.007218673,Q96255,PSAT1,UniProtKB Gene Name,p,en24,0.792360473617718,1.32606455732516e-06,NA,NA,,
AT1G76600,,Poly polymerase [Source:UniProtKB/TrEMBL;Acc:Q9C9J8],1.326670416,0.003976811,,,,p,em24,0.340911321323203,0.00304576269263605,2.628,1.4e-05,,
AT2G18210,,At2g18210 [Source:UniProtKB/TrEMBL;Acc:Q9ZPV4],1.328417885,0.037406576,,,,p,em24,NA,NA,NA,NA,,
AT5G64660,ATCMPG2,U-box domain-containing protein 27 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLF4],1.33310825,0.032548053,Q9FLF4,PUB27,UniProtKB Gene Name,p,en24,0.910184886119851,2.70669300223219e-05,NA,NA,,
AT1G57990,ATPUP18,PUP18 [Source:UniProtKB/TrEMBL;Acc:A0A178WC51],1.337435067,0.016660313,Q9C508,PUP18,UniProtKB Gene Name,p,em24,0.72852466450656,0.000860092993220718,NA,NA,,
AT3G01260,,Galactose mutarotase-like superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4J5Z7],1.340499353,0.001904647,,,,p,nm2,NA,NA,NA,NA,,
AT4G28703,,RmlC-like cupins superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q8LAH4],1.343730452,0.032007341,,,,p,en2,NA,NA,NA,NA,,
AT1G27730,STZ,Zinc finger protein ZAT10 [Source:UniProtKB/Swiss-Prot;Acc:Q96289],1.344140507,1.69188E-05,Q96289,ZAT10,UniProtKB Gene Name,p,em24,1.53453700178067,6.30474118492131e-07,1.195,0.00069,,
AT1G80840,WRKY40,Probable WRKY transcription factor 40 [Source:UniProtKB/Swiss-Prot;Acc:Q9SAH7],1.353654495,0.000789495,Q9SAH7,WRKY40,UniProtKB Gene Name,p,em24,1.48315536310809,0.00010911391918494,NA,NA,,
AT1G17147,,VQ motif-containing protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q1G3U8],1.356601391,0.014614991,Q1G3U8,VQ1,UniProtKB Gene Name,p,em24,NA,NA,1.264,3.9e-05,,
AT2G05540,,At2g05540/T20G20.11 [Source:UniProtKB/TrEMBL;Acc:Q9SL13],1.161021999,0.015842946,,,,r+p,em2,-1.4544008694074,9.48201366106892e-06,NA,NA,,
AT4G12480,pEARLI 1,PEARLI 1 [Source:UniProtKB/TrEMBL;Acc:A0A178V1J0],1.162259704,0.001422251,Q39176,EARLI1,UniProtKB Gene Name,r+p,em2,-0.560124999948075,0.0222968101055628,NA,NA,,
AT2G15960,,Expressed protein [Source:UniProtKB/TrEMBL;Acc:Q9XIM6],1.191679733,0.000237189,,,,r,em2,-1.02175299146337,4.02734927055257e-05,NA,NA,,
