Group.1,transcript,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,tair_symbol,uniprotswissprot,entrezgene_id,description,external_gene_name,external_gene_source
AT5G39210,AT5G39210.1,361.086729961352,0.330750632181887,0.0930096884491856,3.55608794843547,0.000376418112648129,0.0205624541921493,AT5G39210,CRR7,Q9FL87,833917,"Protein CHLORORESPIRATORY REDUCTION 7, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FL87]",CRR7,UniProtKB Gene Name
AT5G39580,"AT5G39580.1,AT5G39580.2","1140.96200124685,1140.65074173061","-0.872471790560053,-0.873187265211912","0.166980056987569,0.167048839172086","-5.22500594562023,-5.22713758167691","1.74149513627346e-07,1.72154400141053e-07",7.52553050409649e-05,AT5G39580,,",Q9FKA4",833954,Peroxidase 62 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKA4],PER62,UniProtKB Gene Name
AT5G40010,AT5G40010.1,39.6340201167871,-1.72341860248098,0.446679792269494,-3.85828647793675,0.000114184761753195,0.00920174875998654,AT5G40010,AATP1,Q9FLD5,833998,"AAA-ATPase ASD, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9FLD5]",AATP1,UniProtKB Gene Name
AT5G41080,"AT5G41080.1,AT5G41080.2","841.687601572794,840.661754991477","-0.773015527651242,-0.77124878542323","0.19069046061898,0.190815557230975","-4.05377135878763,-4.0418548498625","5.03984766379075e-05,5.30300561274642e-05","0.00492698812430324,0.00508423531688939",AT5G41080,,"Q9FLM1,",834110,Glycerophosphodiester phosphodiesterase GDPD2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLM1],GDPD2,UniProtKB Gene Name
AT5G42900,"AT5G42900.1,AT5G42900.2,AT5G42900.3,AT5G42900.1,AT5G42900.2","273.801961634299,284.787045426106,307.397553340039,76.3620495473148","-0.612731317912957,-0.585087740108587,-0.598403250069332,-0.574578034566894","0.113921869933289,0.111038366795321,0.113443616399184,0.177829375502771","-5.37852230016732,-5.26923942592822,-5.2748957505346,-3.23106366955633","7.50996812771378e-08,1.36990185362603e-07,1.32831575230471e-07,0.001233304641689","4.66509832633421e-05,6.80772726159454e-05,6.71294759092706e-05,0.0451207907990685",AT5G42900,COR27,,834301,Cold regulated protein 27 [Source:UniProtKB/TrEMBL;Acc:Q8L8T7],COR27,TAIR Gene Name
AT5G43190,AT5G43190.1,419.568086895865,-0.321070661789091,0.0711655341332769,-4.51160334422275,6.43394223602627e-06,0.000978779875773446,AT5G43190,,Q9FHS6,834337,F-box/kelch-repeat protein At5g43190 [Source:UniProtKB/Swiss-Prot;Acc:Q9FHS6],,
AT5G43450,"AT5G43450.1,AT5G43450.2","647.081169535685,646.794494942202","-0.418614166178856,-0.419661132284078","0.0811705236064883,0.0812404389722578","-5.15721899501698,-5.16566795543024","2.50644596014709e-07,2.39581780842361e-07","9.34183739921324e-05,9.15847430689318e-05",AT5G43450,,",Q9LSW6",834365,1-aminocyclopropane-1-carboxylate oxidase homolog 10 [Source:UniProtKB/Swiss-Prot;Acc:Q9LSW6],,
AT5G43580,AT5G43580.1,710.778624511198,-0.319069087740471,0.0994198202273464,-3.20931064862968,0.00133053651974099,0.0473420136146983,AT5G43580,,,834378,"Serine protease inhibitor, potato inhibitor I-type family protein [Source:UniProtKB/TrEMBL;Acc:F4K627]",,
AT5G44585,AT5G44585.1,273.598329746144,-0.624346222697069,0.121216735816805,-5.15066024909831,2.59571035695644e-07,9.45867228939019e-05,AT5G44585,,,6241037,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; Ha. [Source:TAIR;Acc:AT5G44585],,
AT5G44920,"AT5G44920.2,AT5G44920.1","178.015071318723,178.177143981174","0.412153017313176,0.41089298943951","0.123229119479842,0.123326218552162","3.34460733837019,3.33175697968652","0.000823991379895911,0.000862995815666403","0.0357935522253218,0.036499214518759",AT5G44920,,",Q0WSX8",834522,TIR domain-containing protein [Source:UniProtKB/Swiss-Prot;Acc:Q0WSX8],TIK,UniProtKB Gene Name
AT5G45430,AT5G45430.1,390.53173408952,0.323099100942841,0.087786324701016,3.68051746149821,0.000232761118377292,0.0145006060928801,AT5G45430,,,834579,Protein kinase superfamily protein [Source:UniProtKB/TrEMBL;Acc:Q8H0X4],,
AT5G45630,AT5G45630.1,145.35595864468,-0.973829046069034,0.183448628226177,-5.30845640812524,1.10557518700506e-07,5.96083873245181e-05,AT5G45630,,,834603,Putative uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:Q9FK78],,
AT5G46050,"AT5G46050.1,AT5G46050.2","228.769714721897,219.041295919958","-0.415198206311179,-0.41371219313573","0.118183154185889,0.119246088242287","-3.51317587664075,-3.46939844513088","0.000442784277289982,0.000521625229332896","0.0230756556724057,0.0258577177414417",AT5G46050,ATPTR3,",Q9FNL7",834646,Protein NRT1/ PTR FAMILY 5.2 [Source:UniProtKB/Swiss-Prot;Acc:Q9FNL7],NPF5.2,UniProtKB Gene Name
AT5G46700,AT5G46700.1,341.070646643558,-0.278070154491149,0.0767256933462118,-3.62421168664327,0.000289844143606813,0.0170459227414681,AT5G46700,TET1,Q9FIQ5,834713,TRN2 [Source:UniProtKB/TrEMBL;Acc:A0A178ULL6],TRN2,UniProtKB Gene Name
AT5G46710,"AT5G46710.1,AT5G46710.2,AT5G46710.3","206.043851708179,206.921334646964,198.354637141906","-0.542410861107437,-0.55063525557917,-0.578881704425918","0.0845270169789671,0.0849948910977311,0.0857438193465899","-6.41701174953808,-6.47845121592102,-6.75129366568087","1.38975200989085e-10,9.26688825216421e-11,1.46532665481913e-11","1.59377829534291e-07,1.15129502922825e-07,2.29956025614432e-08",AT5G46710,,,834714,At5g46710 [Source:UniProtKB/TrEMBL;Acc:Q9FIQ4],,
AT5G47200,AT5G47200.1,1342.85944900648,-0.196791948400301,0.0594587359709277,-3.30972304047167,0.000933883279545633,0.0383264930740472,AT5G47200,ATRABD2B,Q9FPJ4,834766,Ras-related protein RABD2b [Source:UniProtKB/Swiss-Prot;Acc:Q9FPJ4],RABD2B,UniProtKB Gene Name
AT5G47220,AT5G47220.1,370.231216119751,-0.593738615517994,0.11785343088544,-5.03794086482848,4.70566768326841e-07,0.000157650441923611,AT5G47220,ATERF2,O80338,834768,ERF2 [Source:UniProtKB/TrEMBL;Acc:A0A178UCP3],ERF2,UniProtKB Gene Name
AT5G47230,AT5G47230.1,226.811449901824,-0.609654053419912,0.140111197208219,-4.35121578837061,1.35384728959817e-05,0.00173454257664101,AT5G47230,ERF5,O80341,834770,ERF5 [Source:UniProtKB/TrEMBL;Acc:A0A178UKK9],ERF5,UniProtKB Gene Name
AT5G48180,AT5G48180.1,8521.0130736116,-0.321616134912404,0.0718811143536711,-4.47427864473527,7.66697059641678e-06,0.00112220217730759,AT5G48180,NSP5,Q93XW5,834871,Nitrile-specifier protein 5 [Source:UniProtKB/Swiss-Prot;Acc:Q93XW5],NSP5,UniProtKB Gene Name
AT5G49450,AT5G49450.1,2383.98138382779,-0.334787537611868,0.064871687513761,-5.16076504932681,2.45942686024986e-07,9.28262413823671e-05,AT5G49450,AtbZIP1,Q9FGX2,835005,Basic leucine zipper 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9FGX2],BZIP1,UniProtKB Gene Name
AT5G49730,"AT5G49730.1,AT5G49730.2",350.937814568493,0.441395108264897,0.112056468427863,3.93904175687142,8.18076926679521e-05,0.00721674548011931,AT5G49730,ATFRO6,"Q8RWS6,",835036,Ferric reduction oxidase 6 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWS6],FRO6,UniProtKB Gene Name
AT5G49910,AT5G49910.1,1495.06443502873,0.251328519107424,0.0766793104620329,3.2776575270831,0.00104672307225357,0.0408509710018125,AT5G49910,CPHSC70-2EAT SHOCK PROTEIN 70-2,Q9LTX9,835054,"Heat shock 70 kDa protein 7, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9LTX9]",HSP70-7,UniProtKB Gene Name
AT5G50790,AT5G50790.1,78.053224389203,0.644535850279707,0.199561442730946,3.22976142815667,0.00123893553955644,0.0451605635488438,AT5G50790,SWEET10,Q9LUE3,835151,Bidirectional sugar transporter SWEET10 [Source:UniProtKB/Swiss-Prot;Acc:Q9LUE3],SWEET10,UniProtKB Gene Name
AT5G51180,"AT5G51180.1,AT5G51180.2",164.227692704563,-0.339028343904771,0.0993255424048359,-3.41330473205918,0.000641801333513905,0.0298542751347646,AT5G51180,,,835192,AT5G51180 protein [Source:UniProtKB/TrEMBL;Acc:Q949V0],,
AT5G51390,AT5G51390.1,109.593384218501,-0.40528970848799,0.122074966144468,-3.32000672446106,0.000900152798704566,0.0375908347324567,AT5G51390,,,835213,unknown protein; Ha. [Source:TAIR;Acc:AT5G51390],,
AT5G52050,AT5G52050.1,73.8481861771497,-0.823474372541843,0.206284892543499,-3.9919276801533,6.55383616641555e-05,0.00601279178381577,AT5G52050,,Q9FJ87,835280,Protein DETOXIFICATION 50 [Source:UniProtKB/Swiss-Prot;Acc:Q9FJ87],DTX50,UniProtKB Gene Name
AT5G52750,"AT5G52750.2,AT5G52750.1","181.229954792592,181.217904327775","-0.809354654172806,-0.806320440156181","0.246497529976921,0.247186393159341","-3.28341892208244,-3.26199363100222","0.00102556140198621,0.00110631629152884","0.0403419054393441,0.0423997851728989",AT5G52750,,",Q9LTE2",835352,Heavy metal-associated isoprenylated plant protein 13 [Source:UniProtKB/Swiss-Prot;Acc:Q9LTE2],HIPP13,UniProtKB Gene Name
AT5G53170,AT5G53170.1,505.705462715956,0.286082417104443,0.0882035895314731,3.24343281973079,0.00118098657567735,0.0440168459087146,AT5G53170,FTSH11,Q9FGM0,835398,"ATP-dependent zinc metalloprotease FTSH 11, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9FGM0]",FTSH11,UniProtKB Gene Name
AT5G53550,"AT5G53550.5,AT5G53550.6,AT5G53550.2,AT5G53550.3,AT5G53550.4,AT5G53550.1","347.682169911278,324.811816459525,309.574333952378","-0.335706753648531,-0.354738758740126,-0.342864774559007","0.0975348340379867,0.104090061616407,0.106928934611756","-3.44191649024373,-3.40799835480364,-3.20647330681729","0.000577608535742815,0.000654412892564587,0.0013437277100334","0.0282169299693379,0.0301120821259233,0.0475866444105208",AT5G53550,YSL3,"Q2EF88,",835437,YSL3 [Source:UniProtKB/TrEMBL;Acc:A0A178U7D6],YSL3,UniProtKB Gene Name
AT5G54145,AT5G54145.1,203.54029733872,-0.336309455641168,0.0855773314773023,-3.92988949100811,8.49849109956136e-05,0.00743107064855193,AT5G54145,,,835502,At5g54141/$At5g54141 [Source:UniProtKB/TrEMBL;Acc:Q94BV1],,
AT5G54500,"AT5G54500.1,AT5G54500.2","2921.8287551281,2917.60990640428","-0.276539027359853,-0.276756751252034","0.0609597707449137,0.0610922586192234","-4.53641842776987,-4.53014436701394","5.72176056116695e-06,5.89433953495076e-06","0.000927205079632147,0.000937942040430114",AT5G54500,FQR1,",Q9LSQ5",835538,Flavodoxin-like quinone reductase 1 [Source:UniProtKB/TrEMBL;Acc:F4K0D0],FQR1,TAIR Gene Name
AT5G54770,AT5G54770.1,51111.5597878034,0.240686059559015,0.0691657158472205,3.47984628816196,0.000501701538032214,0.0253546351856043,AT5G54770,THI1,Q38814,835567,"Thiamine thiazole synthase, chloroplastic [Source:UniProtKB/TrEMBL;Acc:A0A178UNL2]",THI1,UniProtKB Gene Name
AT5G56550,AT5G56550.1,913.801780232095,-0.61790200064305,0.167068468044005,-3.69849564000489,0.000216881074853984,0.0138474154366622,AT5G56550,OXS3,,835756,Emb [Source:UniProtKB/TrEMBL;Acc:Q9LVB9],OXS3,TAIR Gene Name
AT5G56850,"AT5G56850.3,AT5G56850.1,AT5G56850.2,AT5G56850.5,AT5G56850.4,AT5G56850.8,AT5G56850.6,AT5G56850.7",82.9109274273756,0.629319764678186,0.138948302996034,4.52916481244213,5.9217295163817e-06,0.000937942040430114,AT5G56850,,,835787,unknown protein; EXPRESSED IN: 21 plant structures; EXPRESSED DURING: 13 growth stages; Ha. [Source:TAIR;Acc:AT5G56850],,
AT5G57070,AT5G57070.1,72.1253260177549,0.56968810845954,0.169306678463141,3.36482951311081,0.00076590968567276,0.0339333270396801,AT5G57070,,,835811,Hydroxyproline-rich glycoprotein family protein [Source:UniProtKB/TrEMBL;Acc:F4KAI4],,
AT5G57220,AT5G57220.1,79.7029413486828,-1.33813663581382,0.268951715394054,-4.97537869893581,6.51202030234819e-07,0.000201169576265115,AT5G57220,CYP81F2,Q9LVD6,835828,Cytochrome P450 81F2 [Source:UniProtKB/Swiss-Prot;Acc:Q9LVD6],CYP81F2,UniProtKB Gene Name
AT5G57345,AT5G57345.1,520.199858434104,0.325809769917314,0.0833452934246599,3.90915619262688,9.26190680862962e-05,0.00791295917802033,AT5G57345,,,835840,At5g57345 [Source:UniProtKB/TrEMBL;Acc:Q8LAD4],,
AT5G57480,AT5G57480.1,27.4483335493057,-0.895897813735221,0.240830156369981,-3.72003999515275,0.000199191231920178,0.0131691462575698,AT5G57480,,Q9FKM3,835852,AAA-ATPase At5g57480 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKM3],,
AT5G57630,"AT5G57630.1,AT5G57630.3,AT5G57630.2","595.313088450906,581.643149227041,625.098111048192","-0.341919699402398,-0.340296909108827,-0.3213532628264","0.0723048725400741,0.0724417296241108,0.0723566091532237","-4.72886110424845,-4.69752600986442,-4.44124270867775","2.25782771291779e-06,2.6333165974399e-06,8.94408442717077e-06","0.000495012124382866,0.000556862418339472,0.00124619516525678",AT5G57630,CIPK21,",Q94CG0",835868,CBL-interacting serine/threonine-protein kinase 21 [Source:UniProtKB/Swiss-Prot;Acc:Q94CG0],CIPK21,UniProtKB Gene Name
AT5G58140,"AT5G58140.5,AT5G58140.7,AT5G58140.6,AT5G58140.2,AT5G58140.1,AT5G58140.3","299.416853168983,514.906426448974","0.331798062196319,0.215606492104106","0.100785953985925,0.0675349635162108","3.29210618220329,3.19251659997347","0.000994400596498836,0.00141038837737117","0.0396921587494053,0.0492430330773725",AT5G58140,PHOT2,",P93025",835926,Phototropin-2 [Source:UniProtKB/Swiss-Prot;Acc:P93025],PHOT2,UniProtKB Gene Name
AT5G58640,"AT5G58640.1,AT5G58640.2",494.064624228179,-0.29701631293367,0.0916825927914729,-3.23961511002659,0.00119691143840673,0.0443884432325539,AT5G58640,,,835978,AT5g58640/mzn1_90 [Source:UniProtKB/TrEMBL;Acc:Q8W1E5],,
AT5G58650,AT5G58650.1,2542.1965369428,-0.466242342878017,0.125687193498558,-3.70954533950483,0.000207631773924574,0.0135469509914858,AT5G58650,PSY1,Q941C7,835979,PSY1 [Source:UniProtKB/TrEMBL;Acc:A0A178UNK7],PSY1,UniProtKB Gene Name
AT5G58770,AT5G58770.1,206.081710943892,0.337854687999568,0.0907634520348138,3.72236489936476,0.000197365516662855,0.0131065648337113,AT5G58770,,Q56Y11,835991,Dehydrodolichyl diphosphate synthase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q56Y11],,
AT5G59720,AT5G59720.1,28.896247142863,-1.5399546119785,0.407075963989803,-3.78296619845889,0.000154970466343313,0.0113532049016181,AT5G59720,HSP18.2,P19037,836093,18.1 kDa class I heat shock protein [Source:UniProtKB/Swiss-Prot;Acc:P19037],HSP18.1,UniProtKB Gene Name
AT5G59820,AT5G59820.1,302.477481583848,-0.612501049245179,0.170499265418585,-3.59239699796626,0.000327650178793512,0.0187341925881619,AT5G59820,RHL41,Q42410,836103,Zinc finger protein ZAT12 [Source:UniProtKB/Swiss-Prot;Acc:Q42410],ZAT12,UniProtKB Gene Name
AT5G59920,AT5G59920.1,163.369724992694,0.398983730600295,0.103303397956427,3.86225176028175,0.000112346700664608,0.00916298695390454,AT5G59920,ULI3,,836114,Cysteine/Histidine-rich C1 domain family protein [Source:UniProtKB/TrEMBL;Acc:Q8W2D2],ULI3,TAIR Gene Name
AT5G60680,AT5G60680.1,738.53655176444,-0.431472295369927,0.0813219832677052,-5.30572765238098,1.12224410107069e-07,5.96083873245181e-05,AT5G60680,,,836189,Emb [Source:UniProtKB/TrEMBL;Acc:Q9FF51],,
AT5G61440,"AT5G61440.2,AT5G61440.1",528.097743511238,-0.598284790589023,0.0919238913420878,-6.50847980708901,7.59151115984027e-11,9.8415690544764e-08,AT5G61440,ACHT5,"Q9XFI1,",836265,"Thioredoxin-like 1-2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9XFI1]",ACHT5,TAIR Gene Name
AT5G61560,AT5G61560.4,76.9859263329989,-0.48241769657686,0.149149282387351,-3.23446206951227,0.00121872107524849,0.0449735226493616,AT5G61560,,"Q9FKG5,",836277,U-box domain-containing protein kinase family protein [Source:TAIR;Acc:AT5G61560],,
AT5G62020,AT5G62020.1,150.813672221351,-0.588369865536998,0.151377126570733,-3.88678183333117,0.00010158197306334,0.00845924361213701,AT5G62020,AT-HSFB2A,Q9SCW4,836322,HSFB2A [Source:UniProtKB/TrEMBL;Acc:A0A384KDZ5],HSFB2A,UniProtKB Gene Name
AT5G62140,AT5G62140.1,154.737882257113,0.562151367159828,0.106180132039453,5.2943178385854,1.19461501898056e-07,6.14135103809366e-05,AT5G62140,,,836334,ATP-dependent Clp protease ATP-binding subunit [Source:UniProtKB/TrEMBL;Acc:Q9FIS4],,
AT5G62530,AT5G62530.1,288.741514313599,-0.265683990403164,0.0757287681869421,-3.50836276310877,0.00045087378945476,0.0232993133105244,AT5G62530,ALDH12A1,Q8VZC3,836373,"Delta-1-pyrroline-5-carboxylate dehydrogenase 12A1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q8VZC3]",ALDH12A1,UniProtKB Gene Name
AT5G62540,AT5G62540.1,552.746383094133,-0.362579796650287,0.0705986263875724,-5.13579109400509,2.809596224742e-07,9.97306317061096e-05,AT5G62540,UBC3,P42746,836374,UBC3 [Source:UniProtKB/TrEMBL;Acc:A0A178ULQ4],UBC3,UniProtKB Gene Name
AT5G62710,"AT5G62710.1,AT5G62710.2","79.7994826444085,79.4271556672542","0.562959838711819,0.558840000233043","0.159380796195968,0.157890456491798","3.53216856828615,3.53941595109691","0.000412166528691231,0.000401013444615451","0.0219849184006913,0.0215054278383074",AT5G62710,,,836392,Leucine-rich repeat protein kinase family protein [Source:UniProtKB/TrEMBL;Acc:Q8GX94],,
AT5G62900,AT5G62900.1,98.3827660192263,-0.408701116320232,0.125540732401643,-3.25552598349252,0.00113182539518139,0.0428269515331518,AT5G62900,,,836410,Basic-leucine zipper transcription factor K [Source:UniProtKB/TrEMBL;Acc:Q9FM06],,
AT5G64740,AT5G64740.1,3275.48672032412,0.228596969179033,0.0575266636266965,3.97375677238038,7.0747810889646e-05,0.00639238629483811,AT5G64740,CESA6,Q94JQ6,836595,Cellulose synthase A catalytic subunit 6 [UDP-forming] [Source:UniProtKB/Swiss-Prot;Acc:Q94JQ6],CESA6,UniProtKB Gene Name
AT5G64940,"AT5G64940.1,AT5G64940.2",423.428540840653,0.356737567978169,0.111412099743079,3.20196431806617,0.00136493904235436,0.0480600062046766,AT5G64940,ATATH13,Q93Y08,836618,"Protein ACTIVITY OF BC1 COMPLEX KINASE 8, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q93Y08]",ATATH13,TAIR Gene Name
AT5G65010,"AT5G65010.1,AT5G65010.2",1140.75442930045,0.258005878261768,0.0751244377490378,3.43438015634363,0.000593910627544964,0.0285324713499657,AT5G65010,ASN2,"Q9LV77,",836625,asparagine synthetase 2 [Source:TAIR;Acc:AT5G65010],ASN2,TAIR Gene Name
AT5G65110,"AT5G65110.1,AT5G65110.2","763.480987771227,763.119940521046","-0.330221036868932,-0.330596065424728","0.0754848093937549,0.0753718246743359","-4.37466875151509,-4.38620222945585","1.21617011538245e-05,1.15346887018745e-05","0.00159046247062975,0.00151510930847485",AT5G65110,ACX2,"O65201,",836635,Acyl-coenzyme A oxidase [Source:UniProtKB/TrEMBL;Acc:A0A178UA38],ACX2,UniProtKB Gene Name
AT5G65300,AT5G65300.1,34.5380557062368,-0.918133386345027,0.226737393421803,-4.04932495910371,5.13655799916077e-05,0.0049888192137126,AT5G65300,,,836655,Uncharacterized protein At5g65300 [Source:UniProtKB/TrEMBL;Acc:Q9FKQ7],,
AT5G65390,AT5G65390.1,1131.18071264548,0.260173393562684,0.080029132228923,3.2509835645657,0.00115006505851261,0.0431882743698619,AT5G65390,AGP7,Q8LG54,836664,Classical arabinogalactan protein 7 [Source:UniProtKB/Swiss-Prot;Acc:Q8LG54],AGP7,UniProtKB Gene Name
AT5G65480,AT5G65480.1,1007.7478673934,0.259941975430575,0.061739419971854,4.21030802604039,2.55022746551074e-05,0.00294729195112922,AT5G65480,,,836673,AT5g65480/K19O4_1 [Source:UniProtKB/TrEMBL;Acc:Q9LSM6],,
AT5G65660,AT5G65660.1,1742.4484830256,-0.273966878255523,0.0837190940624823,-3.27245392850348,0.00106618247354413,0.0411792264425715,AT5G65660,,Q9LSK9,836692,Uncharacterized protein At5g65660 [Source:UniProtKB/Swiss-Prot;Acc:Q9LSK9],,
AT5G65683,AT5G65683.1,53.7493249712701,0.638990816775802,0.164389041501455,3.88706455697745,0.000101463776631571,0.00845924361213701,AT5G65683,,Q0WQX9,836695,Probable E3 ubiquitin-protein ligase WAVH2 [Source:UniProtKB/Swiss-Prot;Acc:Q0WQX9],WAVH2,UniProtKB Gene Name
AT5G65730,AT5G65730.1,1368.1657789303,0.477467474236818,0.107207149572239,4.45369059938571,8.4406709686104e-06,0.00119845469652884,AT5G65730,XTH6,Q8LF99,836702,Xyloglucan endotransglucosylase/hydrolase [Source:UniProtKB/TrEMBL;Acc:Q0WUU2],XTH6,UniProtKB Gene Name
AT5G66070,"AT5G66070.2,AT5G66070.3,AT5G66070.4,AT5G66070.1,AT5G66070.5","583.425046959808,583.128769492051,582.714278557865,581.559767942839","-0.279896224412267,-0.281870181522312,-0.282253930036085,-0.281787427999857","0.0860220753504794,0.0857993065778618,0.085774972434232,0.0855379886420227","-3.2537720494639,-3.28522680153036,-3.29063271052059,-3.29429569801016","0.00113883622679846,0.00101900310140557,0.000999623375860453,0.000986686417194199","0.0429831389549995,0.0401368764525891,0.0397412873604443,0.039662834061203",AT5G66070,,"Q9FKX5,",836739,RING/U-box superfamily protein [Source:UniProtKB/TrEMBL;Acc:F4JZ26],,
AT5G66570,AT5G66570.1,35959.583718026,0.179048719170353,0.0538486141247402,3.32503857491275,0.000884063024332034,0.037022622467006,AT5G66570,PSBO-1,P23321,836789,"Oxygen-evolving enhancer protein 1-1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P23321]",PSBO1,UniProtKB Gene Name
AT5G66650,AT5G66650.1,347.891038363245,-0.588744718135845,0.173368346002932,-3.39591818062271,0.000683988022379521,0.0310891324135521,AT5G66650,,Q9LVR5,836797,"Calcium uniporter protein 3, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9LVR5]",,
