GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0005623	C	cell	332	393	22664	28362	0.013	0.35	// AT5G49520 // AT5G49730 // AT1G30755 // AT1G80840 // AT4G03210 // AT3G47480 // AT5G40000 // AT5G46710 // AT3G46230 // AT1G70740 // AT4G14450 // AT4G38860 // AT5G02410 // AT5G46350 // AT3G59350 // AT2G38290 // AT2G36790 // AT3G54150 // AT5G01550 // AT2G31880 // AT4G15390 // AT1G09970 // AT3G01840 // AT5G44550 // AT5G43420 // AT5G12930 // AT3G05660 // AT3G19010 // AT1G14870 // AT4G17660 // AT3G18930 // AT1G72430 // AT2G18193 // AT5G26340 // AT5G16370 // AT5G56850 // AT3G57550 // AT3G58070 // AT3G13100 // AT3G05500 // AT5G06270 // AT2G47000 // AT2G29430 // AT2G40140 // AT5G23280 // AT5G06310 // AT2G27389 // AT5G59490 // AT2G41730 // AT1G78410 // AT3G28580 // AT3G50760 // AT1G78100 // AT5G25440 // AT3G28340 // AT4G11170 // AT4G31550 // AT4G03510 // AT3G47570 // AT2G04515 // AT1G20450 // AT5G01540 // AT1G09750 // AT2G47910 // AT2G47590 // AT3G52400 // AT4G26850 // AT1G57630 // AT4G35170 // AT3G13790 // AT1G64065 // AT3G50260 // AT5G52760 // AT4G36988 // AT1G66880 // AT1G18570 // AT4G18880 // AT2G31865 // AT4G15610 // AT4G11280 // AT2G35930 // AT1G01560 // AT2G24850 // AT5G06320 // AT5G16910 // AT1G07160 // AT3G55630 // AT2G22880 // AT1G21900 // AT2G01280 // AT5G35735 // AT4G01540 // AT5G43190 // AT1G61360 // AT2G20960 // AT5G18840 // AT5G25210 // AT3G28210 // AT5G13190 // AT5G26690 // AT3G22910 // AT3G50480 // AT4G13880 // AT2G41380 // AT4G20450 // AT2G24500 // AT5G52750 // AT4G36500 // AT5G42050 // AT3G13080 // AT5G26731 // AT3G06390 // AT2G03410 // AT2G32660 // AT4G37370 // AT4G36990 // AT4G11890 // AT1G69890 // AT5G10695 // AT1G65610 // AT1G07400 // AT5G03140 // AT4G35180 // AT2G15480 // AT5G38900 // AT2G25460 // AT4G20830 // AT2G39660 // AT1G67980 // AT1G64500 // AT5G45110 // AT3G23670 // AT1G66160 // AT1G69930 // AT1G17190 // AT4G15530 // AT3G25780 // AT4G01250 // AT2G01530 // AT1G56250 // AT5G13200 // AT3G62760 // AT2G41100 // AT5G42380 // AT3G44450 // AT4G22200 // AT3G11840 // AT1G52200 // AT2G19450 // AT1G78240 // AT2G13790 // AT5G12020 // AT4G32480 // AT1G12950 // AT5G51070 // AT1G45201 // AT4G34710 // AT1G70520 // AT2G01180 // AT5G59720 // AT4G26200 // AT3G61190 // AT3G07195 // AT5G56860 // AT5G42900 // AT1G28190 // AT1G25560 // AT5G26030 // AT5G03545 // AT3G10930 // AT1G49320 // AT3G63170 // AT3G48760 // AT5G19240 // AT2G21210 // AT3G26060 // AT4G03540 // AT1G16030 // AT4G28350 // AT2G17290 // AT2G30140 // AT4G29190 // AT1G43910 // AT2G26560 // AT2G35980 // AT2G38470 // AT1G21390 // AT1G74710 // AT4G21390 // AT1G01470 // AT3G48090 // AT4G34150 // AT5G44920 // AT3G12920 // AT4G10120 // AT5G12030 // AT5G23920 // AT5G57480 // AT3G61390 // AT1G09932 // AT5G02120 // AT1G08560 // AT1G56240 // AT1G68840 // AT3G16510 // AT2G46400 // AT1G71080 // AT5G13630 // AT2G30250 // AT5G47230 // AT1G03730 // AT5G66640 // AT5G65300 // AT2G40095 // AT4G04540 // AT1G35210 // AT1G22280 // AT2G03760 // AT5G61440 // AT5G06760 // AT3G50900 // AT4G21380 // AT2G17040 // AT4G24570 // AT4G33050 // AT1G27730 // AT5G13490 // AT5G57710 // AT1G64210 // AT1G42990 // AT2G31670 // AT3G18250 // AT3G29000 // AT2G26190 // AT2G24240 // AT2G47950 // AT3G06620 // AT1G27100 // AT1G24140 // AT2G03420 // AT3G02550 // AT3G06430 // AT3G15500 // AT3G11820 // AT2G23810 // AT3G59880 // AT1G02930 // AT4G00050 // AT2G36830 // AT3G22060 // AT3G25600 // AT5G01100 // AT4G34760 // AT1G11860 // AT3G06500 // AT1G17140 // AT4G28085 // AT1G02610 // AT5G40010 // AT4G20860 // AT1G15520 // AT1G52560 // AT2G39200 // AT4G33980 // AT2G37710 // AT2G30550 // AT1G66090 // AT5G20910 // AT4G19430 // AT2G33110 // AT5G18130 // AT3G50930 // AT2G42360 // AT2G25735 // AT4G38840 // AT1G28370 // AT1G69530 // AT3G57760 // AT5G25250 // AT2G41940 // AT1G14740 // AT4G12720 // AT1G24150 // AT4G23210 // AT3G48360 // AT5G13320 // AT4G02380 // AT5G03760 // AT3G25610 // AT5G42830 // AT2G44370 // AT5G60660 // AT1G62300 // AT2G16900 // AT5G25930 // AT3G18830 // AT5G39580 // AT2G15042 // AT2G39210 // AT1G79680 // AT1G35230 // AT1G65486 // AT1G65481 // AT3G56400 // AT2G29090 // AT1G76040 // AT3G23250 // AT3G55980 // AT2G32140 // AT4G22710 // AT1G30040 // AT5G43450 // AT4G31800 // AT4G17490 // AT2G01290 // AT1G68050 // AT2G15490 // AT1G80450 // AT3G01830 // AT4G25240 // AT4G25820 // AT2G26530 // AT5G41750 // AT4G34220 // AT5G05410 // AT1G68520 // AT5G52640 // AT1G51800 // AT3G11520 // AT1G08050 // AT5G60800 // AT2G01300 
GO:0031226	C	intrinsic component of plasma membrane	9	393	292	28362	0.023	0.6	// AT3G22910 // AT4G22200 // AT2G24240 // AT5G60660 // AT5G06320 // AT4G25240 // AT2G36830 // AT2G01180 // AT2G35980 
GO:0005789	C	endoplasmic reticulum membrane	8	393	399	28362	0.2	1	// AT1G42990 // AT5G02410 // AT4G22200 // AT2G19450 // AT4G01540 // AT1G21900 // AT2G33110 // AT4G03510 
GO:0044428	C	nuclear part	7	393	1078	28362	0.99	1	// AT1G71080 // AT5G06310 // AT4G01540 // AT5G60800 // AT2G01280 // AT2G39660 // AT2G46400 
GO:0044424	C	intracellular part	280	393	20693	28362	0.79	1	// AT5G49520 // AT5G49730 // AT1G30755 // AT1G80840 // AT5G56860 // AT1G14870 // AT5G46710 // AT3G46230 // AT1G70740 // AT4G14450 // AT4G38860 // AT5G46350 // AT3G59350 // AT2G38290 // AT3G54150 // AT4G15390 // AT3G01840 // AT5G43420 // AT5G12930 // AT3G05660 // AT3G19010 // AT3G48090 // AT3G18930 // AT1G72430 // AT2G18193 // AT5G16370 // AT5G56850 // AT3G57550 // AT3G58070 // AT3G13100 // AT3G05500 // AT5G06270 // AT2G47000 // AT2G29430 // AT1G68840 // AT5G23280 // AT5G06310 // AT2G27389 // AT5G59490 // AT2G41730 // AT1G78410 // AT3G28580 // AT3G50760 // AT1G78100 // AT5G25440 // AT3G28340 // AT4G11170 // AT4G03510 // AT2G04515 // AT1G20450 // AT2G47910 // AT2G47590 // AT3G52400 // AT4G26850 // AT1G57630 // AT4G35170 // AT1G64065 // AT3G50260 // AT5G52760 // AT4G36988 // AT1G18570 // AT2G41100 // AT2G31865 // AT4G15610 // AT4G11280 // AT2G17040 // AT1G01560 // AT2G24850 // AT5G06320 // AT5G16910 // AT1G07160 // AT3G55630 // AT2G22880 // AT1G21900 // AT2G01280 // AT4G01540 // AT5G43190 // AT2G20960 // AT5G25210 // AT3G28210 // AT5G26690 // AT3G22910 // AT3G50480 // AT2G41380 // AT2G24500 // AT5G52750 // AT4G36500 // AT5G42050 // AT3G13080 // AT5G26731 // AT3G06390 // AT2G03410 // AT1G67980 // AT4G37370 // AT4G36990 // AT1G69890 // AT5G10695 // AT1G07400 // AT2G15480 // AT5G38900 // AT2G25460 // AT4G20830 // AT2G39660 // AT1G64500 // AT5G45110 // AT3G23670 // AT1G66160 // AT1G69930 // AT1G17190 // AT4G15530 // AT3G25780 // AT1G09932 // AT2G01530 // AT1G56250 // AT5G13200 // AT3G62760 // AT5G42380 // AT3G44450 // AT4G22200 // AT3G11840 // AT2G19450 // AT1G78240 // AT5G12020 // AT4G32480 // AT5G51070 // AT1G45201 // AT4G34710 // AT2G01180 // AT5G59720 // AT3G61190 // AT3G07195 // AT2G44370 // AT5G42900 // AT1G28190 // AT1G25560 // AT5G26030 // AT5G03545 // AT3G10930 // AT1G49320 // AT3G63170 // AT3G48760 // AT2G21210 // AT3G26060 // AT2G40140 // AT1G16030 // AT2G30140 // AT4G29190 // AT1G43910 // AT2G26560 // AT2G35980 // AT2G38470 // AT1G21390 // AT1G74710 // AT1G01470 // AT4G34150 // AT5G44920 // AT3G12920 // AT4G10120 // AT5G12030 // AT5G23920 // AT3G61390 // AT5G02120 // AT1G08560 // AT1G56240 // AT3G16510 // AT2G46400 // AT1G71080 // AT5G13630 // AT2G30250 // AT5G47230 // AT1G03730 // AT5G66640 // AT5G65300 // AT2G40095 // AT1G35210 // AT1G22280 // AT2G03760 // AT5G61440 // AT5G06760 // AT3G50900 // AT4G21380 // AT4G24570 // AT4G33050 // AT1G27730 // AT5G13490 // AT5G57710 // AT1G64210 // AT1G42990 // AT2G31670 // AT3G18250 // AT4G31550 // AT2G26190 // AT2G24240 // AT2G47950 // AT3G06620 // AT1G27100 // AT2G35930 // AT2G03420 // AT3G02550 // AT3G06430 // AT3G15500 // AT3G11820 // AT2G23810 // AT3G59880 // AT1G02930 // AT4G00050 // AT2G36830 // AT3G22060 // AT3G25600 // AT5G01100 // AT4G34760 // AT1G11860 // AT3G06500 // AT1G17140 // AT4G28085 // AT1G02610 // AT5G40010 // AT4G20860 // AT2G17290 // AT1G52560 // AT2G16900 // AT4G33980 // AT2G30550 // AT1G66090 // AT5G20910 // AT4G19430 // AT2G33110 // AT5G18130 // AT3G50930 // AT2G42360 // AT2G25735 // AT4G38840 // AT1G28370 // AT3G57760 // AT5G25250 // AT2G41940 // AT1G14740 // AT4G12720 // AT3G48360 // AT5G13320 // AT4G02380 // AT5G03760 // AT3G25610 // AT5G42830 // AT4G18880 // AT1G62300 // AT5G02410 // AT5G39580 // AT5G26340 // AT2G39210 // AT2G36790 // AT4G01250 // AT1G65486 // AT1G65481 // AT3G56400 // AT2G29090 // AT1G76040 // AT3G23250 // AT3G55980 // AT2G32140 // AT4G22710 // AT1G30040 // AT5G43450 // AT4G31800 // AT4G17490 // AT2G01290 // AT1G68050 // AT2G15490 // AT1G80450 // AT3G01830 // AT5G60800 // AT2G26530 // AT5G41750 // AT5G05410 // AT1G68520 // AT5G52640 // AT3G11520 // AT4G26200 // AT4G11890 // AT2G01300 
GO:0044422	C	organelle part	47	393	4894	28362	1	1	// AT1G71080 // AT5G26030 // AT5G06320 // AT5G02120 // AT4G15530 // AT3G63170 // AT5G13490 // AT1G21900 // AT2G01280 // AT2G33110 // AT3G26060 // AT3G50930 // AT1G49320 // AT2G24500 // AT5G25250 // AT3G13080 // AT3G13100 // AT5G40010 // AT3G25610 // AT2G46400 // AT5G13630 // AT5G06310 // AT4G01540 // AT3G50760 // AT2G39660 // AT1G64500 // AT5G60800 // AT5G51070 // AT5G16910 // AT4G24570 // AT3G25780 // AT4G03510 // AT5G02410 // AT1G42990 // AT2G31670 // AT4G22200 // AT2G47910 // AT2G19450 // AT1G78240 // AT4G15610 // AT3G23670 // AT3G11820 // AT3G28340 // AT5G03760 // AT2G36830 // AT2G41100 // AT1G11860 
GO:0009941	C	chloroplast envelope	9	393	688	28362	0.61	1	// AT5G26030 // AT2G19450 // AT3G63170 // AT5G13490 // AT5G51070 // AT3G26060 // AT2G36830 // AT1G11860 // AT5G13630 
GO:0042175	C	nuclear outer membrane-endoplasmic reticulum membrane network	8	393	404	28362	0.2	1	// AT1G42990 // AT5G02410 // AT4G22200 // AT2G19450 // AT4G01540 // AT1G21900 // AT2G33110 // AT4G03510 
GO:0030312	C	external encapsulating structure	11	393	706	28362	0.39	1	// AT1G09750 // AT4G20860 // AT4G25820 // AT4G20830 // AT3G13790 // AT5G52640 // AT1G16030 // AT3G22060 // AT1G69530 // AT1G02930 // AT4G03210 
GO:0009526	C	plastid envelope	9	393	707	28362	0.65	1	// AT5G26030 // AT2G19450 // AT3G63170 // AT5G13490 // AT5G51070 // AT3G26060 // AT2G36830 // AT1G11860 // AT5G13630 
GO:0031976	C	plastid thylakoid	5	393	509	28362	0.83	1	// AT5G26030 // AT1G11860 // AT2G47910 // AT3G26060 // AT5G02120 
GO:0005618	C	cell wall	11	393	706	28362	0.39	1	// AT1G09750 // AT4G20860 // AT4G25820 // AT4G20830 // AT3G13790 // AT5G52640 // AT1G16030 // AT3G22060 // AT1G69530 // AT1G02930 // AT4G03210 
GO:0005622	C	intracellular	280	393	20721	28362	0.81	1	// AT5G49520 // AT5G49730 // AT1G30755 // AT1G80840 // AT5G56860 // AT1G14870 // AT5G46710 // AT3G46230 // AT1G70740 // AT4G14450 // AT4G38860 // AT5G46350 // AT3G59350 // AT2G38290 // AT3G54150 // AT4G15390 // AT3G01840 // AT5G43420 // AT5G12930 // AT3G05660 // AT3G19010 // AT3G48090 // AT3G18930 // AT1G72430 // AT2G18193 // AT5G16370 // AT5G56850 // AT3G57550 // AT3G58070 // AT3G13100 // AT3G05500 // AT5G06270 // AT2G47000 // AT2G29430 // AT1G68840 // AT5G23280 // AT5G06310 // AT2G27389 // AT5G59490 // AT2G41730 // AT1G78410 // AT3G28580 // AT3G50760 // AT1G78100 // AT5G25440 // AT3G28340 // AT4G11170 // AT4G03510 // AT2G04515 // AT1G20450 // AT2G47910 // AT2G47590 // AT3G52400 // AT4G26850 // AT1G57630 // AT4G35170 // AT1G64065 // AT3G50260 // AT5G52760 // AT4G36988 // AT1G18570 // AT2G41100 // AT2G31865 // AT4G15610 // AT4G11280 // AT2G17040 // AT1G01560 // AT2G24850 // AT5G06320 // AT5G16910 // AT1G07160 // AT3G55630 // AT2G22880 // AT1G21900 // AT2G01280 // AT4G01540 // AT5G43190 // AT2G20960 // AT5G25210 // AT3G28210 // AT5G26690 // AT3G22910 // AT3G50480 // AT2G41380 // AT2G24500 // AT5G52750 // AT4G36500 // AT5G42050 // AT3G13080 // AT5G26731 // AT3G06390 // AT2G03410 // AT1G67980 // AT4G37370 // AT4G36990 // AT1G69890 // AT5G10695 // AT1G07400 // AT2G15480 // AT5G38900 // AT2G25460 // AT4G20830 // AT2G39660 // AT1G64500 // AT5G45110 // AT3G23670 // AT1G66160 // AT1G69930 // AT1G17190 // AT4G15530 // AT3G25780 // AT1G09932 // AT2G01530 // AT1G56250 // AT5G13200 // AT3G62760 // AT5G42380 // AT3G44450 // AT4G22200 // AT3G11840 // AT2G19450 // AT1G78240 // AT5G12020 // AT4G32480 // AT5G51070 // AT1G45201 // AT4G34710 // AT2G01180 // AT5G59720 // AT3G61190 // AT3G07195 // AT2G44370 // AT5G42900 // AT1G28190 // AT1G25560 // AT5G26030 // AT5G03545 // AT3G10930 // AT1G49320 // AT3G63170 // AT3G48760 // AT2G21210 // AT3G26060 // AT2G40140 // AT1G16030 // AT2G30140 // AT4G29190 // AT1G43910 // AT2G26560 // AT2G35980 // AT2G38470 // AT1G21390 // AT1G74710 // AT1G01470 // AT4G34150 // AT5G44920 // AT3G12920 // AT4G10120 // AT5G12030 // AT5G23920 // AT3G61390 // AT5G02120 // AT1G08560 // AT1G56240 // AT3G16510 // AT2G46400 // AT1G71080 // AT5G13630 // AT2G30250 // AT5G47230 // AT1G03730 // AT5G66640 // AT5G65300 // AT2G40095 // AT1G35210 // AT1G22280 // AT2G03760 // AT5G61440 // AT5G06760 // AT3G50900 // AT4G21380 // AT4G24570 // AT4G33050 // AT1G27730 // AT5G13490 // AT5G57710 // AT1G64210 // AT1G42990 // AT2G31670 // AT3G18250 // AT4G31550 // AT2G26190 // AT2G24240 // AT2G47950 // AT3G06620 // AT1G27100 // AT2G35930 // AT2G03420 // AT3G02550 // AT3G06430 // AT3G15500 // AT3G11820 // AT2G23810 // AT3G59880 // AT1G02930 // AT4G00050 // AT2G36830 // AT3G22060 // AT3G25600 // AT5G01100 // AT4G34760 // AT1G11860 // AT3G06500 // AT1G17140 // AT4G28085 // AT1G02610 // AT5G40010 // AT4G20860 // AT2G17290 // AT1G52560 // AT2G16900 // AT4G33980 // AT2G30550 // AT1G66090 // AT5G20910 // AT4G19430 // AT2G33110 // AT5G18130 // AT3G50930 // AT2G42360 // AT2G25735 // AT4G38840 // AT1G28370 // AT3G57760 // AT5G25250 // AT2G41940 // AT1G14740 // AT4G12720 // AT3G48360 // AT5G13320 // AT4G02380 // AT5G03760 // AT3G25610 // AT5G42830 // AT4G18880 // AT1G62300 // AT5G02410 // AT5G39580 // AT5G26340 // AT2G39210 // AT2G36790 // AT4G01250 // AT1G65486 // AT1G65481 // AT3G56400 // AT2G29090 // AT1G76040 // AT3G23250 // AT3G55980 // AT2G32140 // AT4G22710 // AT1G30040 // AT5G43450 // AT4G31800 // AT4G17490 // AT2G01290 // AT1G68050 // AT2G15490 // AT1G80450 // AT3G01830 // AT5G60800 // AT2G26530 // AT5G41750 // AT5G05410 // AT1G68520 // AT5G52640 // AT3G11520 // AT4G26200 // AT4G11890 // AT2G01300 
GO:0005737	C	cytoplasm	175	393	13406	28362	0.87	1	// AT1G14870 // AT3G46230 // AT4G14450 // AT4G38860 // AT5G06760 // AT2G24500 // AT2G38290 // AT4G15390 // AT4G12720 // AT3G05660 // AT3G19010 // AT3G48090 // AT5G26731 // AT5G16370 // AT5G56850 // AT3G01840 // AT3G13100 // AT3G05500 // AT3G06430 // AT4G34760 // AT2G41730 // AT3G28580 // AT3G50760 // AT5G25440 // AT3G28340 // AT4G03510 // AT2G04515 // AT1G20450 // AT2G47910 // AT3G52400 // AT4G26850 // AT1G57630 // AT4G36988 // AT2G41100 // AT4G15610 // AT4G11280 // AT1G01560 // AT2G24850 // AT5G06320 // AT5G16910 // AT1G07160 // AT3G55630 // AT1G21900 // AT5G42830 // AT2G41380 // AT4G01540 // AT4G36500 // AT3G13080 // AT4G11170 // AT3G57550 // AT2G03410 // AT1G67980 // AT4G37370 // AT1G07400 // AT5G38900 // AT4G20830 // AT2G36830 // AT5G45110 // AT3G23670 // AT1G66160 // AT1G69930 // AT1G17190 // AT4G15530 // AT3G25780 // AT1G56250 // AT5G13200 // AT3G62760 // AT2G40095 // AT4G22200 // AT3G11840 // AT2G19450 // AT1G78240 // AT5G12020 // AT2G01300 // AT5G03760 // AT2G01180 // AT5G59720 // AT4G26200 // AT5G02410 // AT2G15490 // AT5G26030 // AT5G03545 // AT3G10930 // AT3G63170 // AT2G21210 // AT3G26060 // AT1G16030 // AT2G30140 // AT1G49320 // AT1G43910 // AT2G26560 // AT2G35980 // AT1G74710 // AT1G01470 // AT4G34150 // AT3G12920 // AT5G12030 // AT5G23920 // AT5G02120 // AT1G08560 // AT5G44920 // AT1G02930 // AT5G13630 // AT1G03730 // AT5G65300 // AT5G42380 // AT1G35210 // AT2G03760 // AT5G61440 // AT3G50480 // AT3G50900 // AT4G21380 // AT4G24570 // AT4G33050 // AT5G13490 // AT5G57710 // AT1G64210 // AT1G42990 // AT2G31670 // AT3G18250 // AT2G18193 // AT2G26190 // AT1G27100 // AT2G35930 // AT2G03420 // AT2G29090 // AT5G10695 // AT3G11820 // AT2G23810 // AT3G59880 // AT5G52640 // AT2G39660 // AT3G22060 // AT3G25600 // AT5G01100 // AT1G11860 // AT3G06500 // AT3G54150 // AT4G28085 // AT1G02610 // AT4G20860 // AT2G17290 // AT1G52560 // AT2G30550 // AT1G66090 // AT5G20910 // AT4G19430 // AT2G33110 // AT3G50930 // AT2G25735 // AT4G38840 // AT5G25250 // AT3G48360 // AT5G13320 // AT4G02380 // AT1G45201 // AT3G25610 // AT4G18880 // AT5G39580 // AT5G26340 // AT2G39210 // AT5G40010 // AT5G51070 // AT1G65481 // AT3G61190 // AT1G76040 // AT2G32140 // AT4G22710 // AT1G30040 // AT5G43450 // AT2G01290 // AT1G68050 // AT5G60800 // AT2G26530 // AT4G11890 
GO:0070013	C	intracellular organelle lumen	5	393	1008	28362	1	1	// AT1G71080 // AT5G06310 // AT5G60800 // AT2G46400 // AT2G39660 
GO:0005768	C	endosome	5	393	405	28362	0.66	1	// AT5G25250 // AT1G78240 // AT4G15610 // AT1G49320 // AT5G16910 
GO:0031975	C	envelope	13	393	1170	28362	0.83	1	// AT5G26030 // AT4G24570 // AT2G19450 // AT4G01540 // AT3G50930 // AT3G63170 // AT5G13490 // AT5G51070 // AT3G26060 // AT5G40010 // AT2G36830 // AT1G11860 // AT5G13630 
GO:0043234	C	protein complex	14	393	1834	28362	1	1	// AT1G71080 // AT5G56860 // AT2G24240 // AT3G52400 // AT2G01280 // AT5G45110 // AT3G11820 // AT2G33110 // AT1G08560 // AT3G23670 // AT4G03510 // AT5G02120 // AT3G48360 // AT5G13630 
GO:0043232	C	intracellular non-membrane-bounded organelle	11	393	1543	28362	1	1	// AT1G20450 // AT5G06310 // AT2G19450 // AT2G24500 // AT5G60800 // AT1G64500 // AT3G23670 // AT1G11860 // AT2G39660 // AT3G05500 // AT2G46400 
GO:0005829	C	cytosol	30	393	1993	28362	0.35	1	// AT3G54150 // AT1G01560 // AT4G20860 // AT2G15490 // AT4G12720 // AT3G55630 // AT5G20910 // AT1G16030 // AT2G30140 // AT2G24500 // AT5G42830 // AT2G17290 // AT4G34150 // AT5G12030 // AT3G57550 // AT1G67980 // AT1G02930 // AT5G38900 // AT4G20830 // AT5G06760 // AT1G69930 // AT1G17190 // AT4G15530 // AT3G62760 // AT1G20450 // AT1G11860 // AT1G01470 // AT2G35930 // AT5G52640 // AT4G11890 
GO:0009579	C	thylakoid	5	393	584	28362	0.91	1	// AT5G26030 // AT1G11860 // AT2G47910 // AT3G26060 // AT5G02120 
GO:0009570	C	chloroplast stroma	8	393	740	28362	0.8	1	// AT2G47910 // AT3G63170 // AT2G31670 // AT5G51070 // AT3G26060 // AT4G15530 // AT1G11860 // AT5G13630 
GO:0044432	C	endoplasmic reticulum part	8	393	440	28362	0.27	1	// AT1G42990 // AT5G02410 // AT4G22200 // AT2G19450 // AT4G01540 // AT1G21900 // AT2G33110 // AT4G03510 
GO:0044431	C	Golgi apparatus part	9	393	567	28362	0.39	1	// AT1G78240 // AT4G15610 // AT3G25610 // AT3G11820 // AT3G28340 // AT5G03760 // AT5G16910 // AT1G49320 // AT3G50760 
GO:0044437	C	vacuolar part	8	393	725	28362	0.79	1	// AT5G25250 // AT5G06320 // AT2G41100 // AT5G13490 // AT3G13080 // AT3G13100 // AT2G36830 // AT3G25780 
GO:0044435	C	plastid part	13	393	1455	28362	0.97	1	// AT5G26030 // AT2G47910 // AT2G19450 // AT5G02120 // AT4G15530 // AT3G63170 // AT5G13490 // AT2G31670 // AT5G51070 // AT3G26060 // AT2G36830 // AT1G11860 // AT5G13630 
GO:0044434	C	chloroplast part	13	393	1419	28362	0.96	1	// AT5G26030 // AT2G47910 // AT2G19450 // AT5G02120 // AT4G15530 // AT3G63170 // AT5G13490 // AT2G31670 // AT5G51070 // AT3G26060 // AT2G36830 // AT1G11860 // AT5G13630 
GO:0031090	C	organelle membrane	20	393	1760	28362	0.85	1	// AT5G25250 // AT5G26030 // AT2G19450 // AT5G06320 // AT1G78240 // AT3G50760 // AT4G24570 // AT2G41100 // AT5G40010 // AT5G13490 // AT3G50930 // AT3G13080 // AT3G28340 // AT5G03760 // AT5G16910 // AT4G01540 // AT2G36830 // AT3G25780 // AT3G13100 // AT5G13630 
GO:0009507	C	chloroplast	47	393	4148	28362	0.94	1	// AT5G26030 // AT1G52560 // AT5G02120 // AT1G07160 // AT1G03730 // AT3G63170 // AT2G30550 // AT1G66090 // AT2G31670 // AT2G21210 // AT5G13490 // AT1G16030 // AT4G14450 // AT4G38840 // AT2G26560 // AT3G06430 // AT2G35980 // AT1G74710 // AT3G05660 // AT3G48090 // AT2G29090 // AT5G61440 // AT4G02380 // AT3G01840 // AT2G39210 // AT5G13630 // AT4G20830 // AT2G36830 // AT3G50480 // AT5G51070 // AT1G65481 // AT3G26060 // AT4G15530 // AT3G25780 // AT2G32140 // AT4G22710 // AT2G04515 // AT2G47910 // AT2G19450 // AT1G57630 // AT2G03420 // AT2G26530 // AT2G01300 // AT1G45201 // AT2G39660 // AT2G01180 // AT1G11860 
GO:0048046	C	apoplast	10	393	486	28362	0.14	1	// AT1G09750 // AT4G03210 // AT4G20830 // AT3G13790 // AT3G13650 // AT3G13080 // AT4G25820 // AT3G05950 // AT1G11860 // AT2G30210 
GO:0009534	C	chloroplast thylakoid	5	393	508	28362	0.83	1	// AT5G26030 // AT1G11860 // AT2G47910 // AT3G26060 // AT5G02120 
GO:0009536	C	plastid	47	393	4213	28362	0.96	1	// AT5G26030 // AT1G52560 // AT5G02120 // AT1G07160 // AT1G03730 // AT3G63170 // AT2G30550 // AT1G66090 // AT2G31670 // AT2G21210 // AT5G13490 // AT1G16030 // AT4G14450 // AT4G38840 // AT2G26560 // AT3G06430 // AT2G35980 // AT1G74710 // AT3G05660 // AT3G48090 // AT2G29090 // AT5G61440 // AT4G02380 // AT3G01840 // AT2G39210 // AT5G13630 // AT4G20830 // AT2G36830 // AT3G50480 // AT5G51070 // AT1G65481 // AT3G26060 // AT4G15530 // AT3G25780 // AT2G32140 // AT4G22710 // AT2G04515 // AT2G47910 // AT2G19450 // AT1G57630 // AT2G03420 // AT2G26530 // AT2G01300 // AT1G45201 // AT2G39660 // AT2G01180 // AT1G11860 
GO:0009532	C	plastid stroma	8	393	774	28362	0.84	1	// AT2G47910 // AT3G63170 // AT2G31670 // AT5G51070 // AT3G26060 // AT4G15530 // AT1G11860 // AT5G13630 
